OTU_ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU_6582,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales vadinBB60 group,Clostridiales vadinBB60 group.uncultured,uncultured bacterium
OTU_6583,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,[Eubacterium] coprostanoligenes group,uncultured bacterium
OTU_6580,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella 1,
OTU_6581,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-001,uncultured rumen bacterium
OTU_6632,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillales.uncultured,Rhodospirillales.uncultured.uncultured,uncultured bacterium
OTU_6633,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Asteroleplasma,uncultured bacterium
OTU_6494,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae RC9 gut group,uncultured bacterium
OTU_6820,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculaceae.uncultured,uncultured bacterium
OTU_6521,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,F082,F082.uncultured,uncultured bacterium
OTU_6639,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae RC9 gut group,uncultured rumen bacterium
OTU_6605,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella 1,uncultured Prevotellaceae bacterium
OTU_6759,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
OTU_6495,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae RC9 gut group,uncultured bacterium
OTU_6604,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uncultured bacterium
OTU_6753,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
OTU_6752,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
OTU_6751,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,
OTU_6750,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,[Eubacterium] coprostanoligenes group,uncultured bacterium
OTU_6757,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae R-7 group,uncultured bacterium
OTU_6607,Bacteria,Tenericutes,Mollicutes,Mollicutes RF39,Mollicutes RF39.uncultured,Mollicutes RF39.uncultured.uncultured,uncultured rumen bacterium
OTU_6755,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
OTU_6754,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-005,uncultured bacterium
OTU_6606,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-014,uncultured bacterium
OTU_6657,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella 1,uncultured rumen bacterium
OTU_6601,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae.uncultured,uncultured rumen bacterium
OTU_6798,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
OTU_6600,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-005,uncultured bacterium
OTU_6496,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
OTU_6603,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Neisseriaceae,,
OTU_6796,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-005,uncultured bacterium
OTU_6602,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus 1,uncultured rumen bacterium
OTU_6555,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uncultured bacterium
OTU_6758,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae R-7 group,uncultured bacterium
OTU_6497,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-005,uncultured bacterium
OTU_6199,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,[Eubacterium] coprostanoligenes group,uncultured bacterium
OTU_6790,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae RC9 gut group,uncultured bacterium
OTU_6198,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-003,uncultured rumen bacterium
OTU_6614,Bacteria,Firmicutes,Clostridia,Clostridiales,Family XIII,[Eubacterium] nodatum group,uncultured rumen bacterium
OTU_6579,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-014,uncultured bacterium
OTU_6578,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae RC9 gut group,uncultured bacterium
OTU_6577,Bacteria,Tenericutes,Mollicutes,Mollicutes RF39,Mollicutes RF39.uncultured,Mollicutes RF39.uncultured.uncultured,uncultured bacterium
OTU_6576,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,p-2534-18B5 gut group,p-2534-18B5 gut group.uncultured,uncultured bacterium
OTU_6575,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-003,uncultured bacterium
OTU_6574,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella 1,uncultured rumen bacterium
OTU_6573,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella 1,uncultured rumen bacterium
OTU_6572,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelotrichaceae UCG-004,uncultured bacterium
OTU_6571,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,F082,F082.uncultured,uncultured rumen bacterium
OTU_6570,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales RF16 group,Bacteroidales RF16 group.uncultured,uncultured rumen bacterium
OTU_6476,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-005,uncultured bacterium
OTU_6477,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae R-7 group,uncultured bacterium
OTU_6474,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales RF16 group,,
OTU_6475,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae R-7 group,uncultured bacterium
OTU_6472,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella 1,uncultured rumen bacterium
OTU_6473,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-005,uncultured bacterium
OTU_6470,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,uncultured bacterium
OTU_6471,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-003,uncultured rumen bacterium
OTU_6478,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-013,uncultured bacterium
OTU_6479,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae R-7 group,uncultured bacterium
OTU_6688,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae RC9 gut group,uncultured bacterium
OTU_6218,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae.uncultured,
OTU_6219,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-005,uncultured bacterium
OTU_6788,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae UCG-001,uncultured rumen bacterium
OTU_6789,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacteriaceae.uncultured,gut metagenome
OTU_6784,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella 7,uncultured bacterium
OTU_6785,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae UCG-001,uncultured rumen bacterium
OTU_6786,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-005,uncultured bacterium
OTU_6787,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella 7,uncultured bacterium
OTU_6780,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculaceae.uncultured,uncultured bacterium
OTU_6781,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,p-2534-18B5 gut group,p-2534-18B5 gut group.uncultured,uncultured bacterium
OTU_6782,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,uncultured bacterium
OTU_6783,Bacteria,Tenericutes,Mollicutes,Mollicutes RF39,Mollicutes RF39.uncultured,Mollicutes RF39.uncultured.uncultured,uncultured bacterium
OTU_6375,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
OTU_6374,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella 9,uncultured bacterium
OTU_6377,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,uncultured bacterium
OTU_6376,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella 1,uncultured bacterium
OTU_6278,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,[Anaerorhabdus] furcosa group,uncultured bacterium
OTU_6370,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-001,uncultured bacterium
OTU_6373,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-003,uncultured bacterium
OTU_6372,Bacteria,Firmicutes,Clostridia,Clostridiales,Family XIII,Family XIII AD3011 group,uncultured Clostridiales Family XIII bacterium
OTU_6274,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales vadinBB60 group,,
OTU_6275,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Eubacterium] oxidoreducens group,uncultured bacterium
OTU_6276,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Acetivibrio,
OTU_6277,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
OTU_6379,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculaceae.uncultured,uncultured bacterium
OTU_6271,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculaceae.uncultured,uncultured bacterium
OTU_6272,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
OTU_6273,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
OTU_6173,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae NK3B31 group,uncultured bacterium
OTU_6172,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,uncultured bacterium
OTU_6171,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae Ga6A1 group,uncultured bacterium
OTU_6170,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculaceae.uncultured,uncultured rumen bacterium
OTU_6177,Bacteria,Tenericutes,Mollicutes,Mollicutes RF39,Mollicutes RF39.uncultured,Mollicutes RF39.uncultured.uncultured,uncultured bacterium
OTU_6176,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Eubacterium] ruminantium group,uncultured rumen bacterium
OTU_6175,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-001,
OTU_6174,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,[Eubacterium] coprostanoligenes group,uncultured rumen bacterium
OTU_6490,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-014,uncultured bacterium
OTU_6179,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculaceae.uncultured,uncultured bacterium
OTU_6178,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema 2,uncultured rumen bacterium
OTU_6491,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Marvinbryantia,uncultured bacterium
OTU_6399,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-005,uncultured bacterium
OTU_6398,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-002,uncultured bacterium
OTU_6492,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae NK4A214 group,uncultured bacterium
OTU_6393,Bacteria,Tenericutes,Mollicutes,Mollicutes RF39,Mollicutes RF39.uncultured,Mollicutes RF39.uncultured.uncultured,uncultured bacterium
OTU_6392,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-013,uncultured bacterium
OTU_6391,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-005,uncultured bacterium
OTU_6390,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-001,uncultured bacterium
OTU_6397,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae FCS020 group,uncultured bacterium
OTU_6396,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,uncultured bacterium
OTU_6395,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-013,uncultured bacterium
OTU_6394,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
OTU_6090,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,,
OTU_6091,Bacteria,Tenericutes,Mollicutes,Mollicutes RF39,Mollicutes RF39.uncultured,Mollicutes RF39.uncultured.uncultured,uncultured rumen bacterium
OTU_6092,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae RC9 gut group,uncultured bacterium
OTU_6093,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculaceae.uncultured,uncultured bacterium
OTU_6094,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-013,uncultured bacterium
OTU_6095,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
OTU_6096,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,uncultured bacterium
OTU_6097,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella 1,uncultured bacterium
OTU_6098,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacteraceae.uncultured,uncultured bacterium
OTU_6099,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales.uncultured,,
OTU_6501,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
OTU_6300,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uncultured bacterium
OTU_6301,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-005,uncultured bacterium
OTU_6302,Bacteria,Firmicutes,Clostridia,Clostridiales,Family XIII,[Eubacterium] nodatum group,
OTU_6303,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
OTU_6304,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-005,uncultured bacterium
OTU_6305,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae NK4A214 group,uncultured bacterium
OTU_6306,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-005,uncultured bacterium
OTU_6307,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-013,uncultured bacterium
OTU_6308,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae RC9 gut group,uncultured bacterium
OTU_6309,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-014,uncultured bacterium
OTU_6654,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelotrichaceae.uncultured,uncultured bacterium
OTU_6655,Bacteria,Tenericutes,Mollicutes,Izimaplasmatales,,,
OTU_6652,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella 7,uncultured bacterium
OTU_6653,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-003,uncultured bacterium
OTU_6625,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-001,
OTU_6651,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella 1,
OTU_6822,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,uncultured bacterium
OTU_6591,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,[Eubacterium] coprostanoligenes group,uncultured bacterium
OTU_6537,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae RC9 gut group,uncultured bacterium
OTU_6508,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,[Eubacterium] coprostanoligenes group,uncultured bacterium
OTU_6509,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae R-7 group,
OTU_6710,Bacteria,Firmicutes,Clostridia,Clostridiales,Family XIII,Family XIII UCG-001,uncultured rumen bacterium
OTU_6817,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,uncultured bacterium
OTU_6536,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,
OTU_6720,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae R-7 group,uncultured bacterium
OTU_6819,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella 2,uncultured bacterium
OTU_6593,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-005,uncultured bacterium
OTU_6432,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae NK4A214 group,uncultured bacterium
OTU_6433,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-005,uncultured bacterium
OTU_6430,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
OTU_6431,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,[Eubacterium] coprostanoligenes group,uncultured bacterium
OTU_6436,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-001,
OTU_6437,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-013,uncultured bacterium
OTU_6434,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae RC9 gut group,uncultured bacterium
OTU_6435,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales.uncultured,Bacteroidales.uncultured.uncultured,uncultured bacterium
OTU_6438,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
OTU_6439,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae.uncultured,uncultured bacterium
OTU_6692,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
OTU_6592,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Eubacterium] oxidoreducens group,uncultured bacterium
OTU_6559,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae R-7 group,uncultured bacterium
OTU_6825,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella 9,uncultured bacterium
OTU_6506,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
OTU_6507,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
OTU_6504,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
OTU_6505,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculaceae.uncultured,uncultured bacterium
OTU_6502,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-013,uncultured bacterium
OTU_6503,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
OTU_6139,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella 1,
OTU_6138,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella 1,uncultured bacterium
OTU_6137,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,[Eubacterium] coprostanoligenes group,uncultured bacterium
OTU_6136,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales vadinBB60 group,Clostridiales vadinBB60 group.uncultured,uncultured bacterium
OTU_6135,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
OTU_6134,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,uncultured bacterium
OTU_6133,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae R-7 group,
OTU_6132,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculaceae.uncultured,uncultured bacterium
OTU_6131,Bacteria,Tenericutes,Mollicutes,Mollicutes RF39,Mollicutes RF39.uncultured,Mollicutes RF39.uncultured.uncultured,uncultured bacterium
OTU_6130,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae R-7 group,uncultured bacterium
OTU_6298,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
OTU_6299,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
